"","NG.A3080_CONTROL_STG_2024_001_D1","NG.A3080_CONTROL_STG_2024_001_D5","NG.A3080_CONTROL_STG_2024_001_D90","NG.A3080_CONTROL_STG_2024_002_D1","NG.A3080_CONTROL_STG_2024_002_D5","NG.A3080_CONTROL_STG_2024_002_D90","NG.A3080_CONTROL_STG_2024_003_D1","NG.A3080_CONTROL_STG_2024_003_D5_rep","NG.A3080_CONTROL_STG_2024_003_D90","NG.A3080_CONTROL_STG_2024_004_D1_rep","NG.A3080_CONTROL_STG_2024_004_D5","NG.A3080_CONTROL_STG_2024_004_D90","NG.A3080_CONTROL_STG_2024_005_D1_rep","NG.A3080_SOS_STG_2023_022_D1","NG.A3080_SOS_STG_2023_022_D90","NG.A3080_SOS_STG_2023_033_D1","NG.A3080_SOS_STG_2023_033_D5","NG.A3080_SOS_STG_2023_033_D90","NG.A3080_SOS_STG_2023_035_D1","NG.A3080_SOS_STG_2024_009_D1","NG.A3080_SOS_STG_2024_009_D90","NG.A3080_SOS_STG_2024_011_D5","NG.A3080_UIA_STG_2023_001_D1","NG.A3080_UIA_STG_2023_001_D90","NG.A3080_UIA_STG_2023_004_D1","NG.A3080_UIA_STG_2023_005_D1_rep","NG.A3080_UIA_STG_2023_005_D5_rep","NG.A3080_UIA_STG_2023_005_D90_rep","NG.A3080_UIA_STG_2023_007_D1_rep","NG.A3080_UIA_STG_2023_007_D5_rep","NG.A3080_UIA_STG_2023_007_D90_rep","NG.A3080_UIA_STG_2024_014_D1_rep","NG.A3080_UIA_STG_2024_014_D5_rep","NG.A3080_UIA_STG_2024_014_D90"
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Evtepia|s__Evtepia sp004556345",0,0,0,0.00129500259000518,0.002855,0.0010749957000172,0.00205999794000206,0.00228698399111206,0.00534399465600534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105799153606771,0.000805004025020125,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus sp000437815",0,0,0,0.00641101282202564,0.007854,0.00250098999604002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia hominis",0.000693999306000694,0.000446004014036126,0,0,0,0,0.000436999563000437,0.0017999874000882,0,0.00582303493820963,0.00082,0.00286899713100287,0.000600999399000601,0,0.000471002355011775,0,0,0,0,0.000678006780067801,0,0.000687997936006192,0.00016999864001088,0.000467002335011675,0.000178998926006444,0,0,0,0.000561,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga granulosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001641,0,0,0.0011760058800294,0.00202799594400811,0.00610599389400611,0.0055990055990056,0
"k__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-302|s__CAG-302 sp017887885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016340163401634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Ventricola|s__Ventricola sp900542395",0.00113699886300114,0.00225002025018225,0.000761003805019025,0,0,0,0.00105199894800105,0.0017449877850855,0.0042029957970042,0,0,0,0,0,0,0,0,0,0,0.000573005730057301,0,0,0.00264397884816921,0.00076200381001905,0.000102999382003708,0,0,0,0.001039,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter ornithocaccae",0,0,0,0,0.000144,0.000105999576001696,0.00033999966000034,0.000260998173012789,0.000213999786000214,0.00351902111412668,0.001716,0.00663499336500663,0.000121999878000122,0.00073000292001168,7.9000395001975e-05,0,0,0,0,0,0,0,0,0.0001440007200036,0,0.000281999154002538,0,0,0.000818,0,0,0,0,0.00103700414801659
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Oliverpabstia|s__Oliverpabstia faecicola",0,0,0.000419002095010475,0,0,0,0.00192999807000193,0.00553796123427136,0,0,0,0,0,0.00113700454801819,0.00297101485507428,0,0,0,0,0,0,0,0.00209798321613427,0.00196100980504903,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella rogosae",0,0,0,0,0,0,0,0,0,0,0,0,7.999992000008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005899,0.00786696853212587,0,0,0.00216699566600867,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Alitiscatomonas|s__Alitiscatomonas sp900066535",0.00187599812400188,0.00121701095309858,0.00109400547002735,0,0,0,0.000567999432000568,0,0.000771999228000772,0,0,0,0.00189099810900189,0.00209900839603358,0.00126700633503168,0.00108699673900978,0,0.00125799622601132,0,0,0,0,0.000777993776049792,0.000421002105010525,0.000587996472021168,0.000632998101005697,0,0,0.000401,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Hominenteromicrobium|s__Hominenteromicrobium gallistercoris",0,0,0,0,0,0,0.000196999803000197,0.000228998397011221,0.000258999741000259,0.00369102214613288,0.005191,0.00636199363800636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp900552405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337598987203038,0.009125073000584,0.00332599002202993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp900552345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158109525671423,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia sp000308055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7999766000702e-05,0.000977007816062529,0,0,0,0,0,0,0,0,0,0,0.00108699565201739,0,0.00672703363516818,0,0.00441699558300442,0.00244500244500244,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga gingivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008114,0,0,0.000629003145015725,0.00508698982602035,0.000547999452000548,0.00134900134900135,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius_D",0,0,0,0,0,0,0.000388999611000389,0,0.000478999521000479,0,0,0,0.000568999431000569,0.000272001088004352,0.000485002425012125,0.000626998119005643,0.00729105832846663,0.000754997735006795,0,0.0017720177201772,0,0,0,0,0,0,0,0,0.002981,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_A|s__Dorea_A amylophila",0.00238399761600238,0.00329402964626682,0.00145300726503633,0,0,0,0,0,0,0,0,0,0,0.00589402357609431,0.00132500662503313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001257,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes communis",0,0,0,0.00130200260400521,0.002774,0.00085999656001376,0.00118199881800118,0.000734994855036015,0.00166599833400167,0,0,0,0.000146999853000147,0.00100400401601606,0,0,0.00113700909607277,0,0,0.000718007180071801,0.0010199949000255,0.000486998539004383,0.000206998344013248,0.000171000855004275,0.00024499853000882,0.000926997219008343,0,0,0.000335,0,0,0,0,0.00061500246000984
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A sp900120195",0.00101799898200102,0,0,0,0,0,0,0,0,0,0,0,0,0.00178200712802851,0.0020480102400512,0.00209399371801885,0.00125001000008,0.00224099327702017,0,0,0,0,0.00113799089607283,0.00180100900504503,0.000797995212028728,0,0,0,0.001312,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp019412865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128770257540515,0,0.0025319873400633,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Dialisteraceae|g__Dialister|s__Dialister sp000434475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153819077085537,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella nanceiensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01111,0.000675997296010816,0,0,0.0013489973020054,0,0.00217400217400217,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium hattorii",0,0,0,0,0,0,0.00131599868400132,0.0094449338854628,0.00345299654700345,0,0,0,0,0,0,0,0,0,0,0.000988009880098801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Tidjanibacter|s__Tidjanibacter inops",0,0,0,0,0,0,3.6999963000037e-05,6.3999552003136e-05,8.7999912000088e-05,0,0,0,0,0.00800803203212813,0.00485902429512148,0,0,0,0,0.000567005670056701,0.00097799511002445,0,0,0,0.000118999286004284,0,0,0,0.000278,0,0,0,0,0.00011500046000184
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mogibacterium|s__Mogibacterium diversum",0,0,0,0,0,0,0.00011999988000012,0,0.000103999896000104,0,0,0,0,0,0,0,0.000384003072024576,0,0,0,0,0.000416998749003753,0,0,0,0,0,0.00747997008011968,0.000115,0.00484302421512108,0.00108399783200434,0.000363999636000364,0.000193000193000193,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Choladousia|s__Choladousia sp902363665",0.000435999564000436,0.00043000387003483,0.000285001425007125,0,0,0,0.00133499866500134,0.0015529891290761,0.00221599778400222,0,0,0,0,0.000697002788011152,0.000917004585022925,0.000522998431004707,0.000466003728029824,0,0,0.0003920039200392,0,0,0.0014359885120919,0.00159700798503993,0.000388997666014004,0.00196999409001773,0,0,0.000414,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp905196265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150379548861353,0,0,0,0,0,0,0,0
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Providencia|s__Providencia rettgeri_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156001248009984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148370593482374
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp002265625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119099047207622,0.00305001525007625,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Ventricola|s__Ventricola sp900542445",0,0,0,0,0,0,0.000392999607000393,0.000798994407039151,0.000730999269000731,0,0,0,0,0.0025190100760403,0.00197500987504938,0.00158999523001431,0.00283202265618125,0.00186599440201679,0,0.0003130031300313,0.000300998495007525,0,0.000961992304061567,0.000429002145010725,0.00020499877000738,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273|s__CAG-273 sp000438355",0.00173299826700173,0.00188901700115301,0.0016040080200401,0,0,0.000702997188011248,0,0,0,0.00140800844805069,0.000418,0.000224999775000225,0.000131999868000132,0,0,0,0,0,0,0,0,0.000792997621007137,0.000350997192022464,0.00276301381506908,0,0.00279799160602518,0,0,0,0,0,0,0,0
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola|s__Scatocola faecipullorum",0,0,0,0.000199000398000796,0.000126,0,0.00212899787100213,7.7999454003822e-05,0.00362699637300363,0,0,0,0.00561499438500561,0,0,0,0,0,0,0,0,0,0,0,0.000501996988018072,0.00220599338201985,0,0,0,0,0,0,0,0.000294001176004704
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Choladousia|s__Choladousia sp902363135",0.00107199892800107,0.00108100972908756,0.00133000665003325,0,0,0,0.0010969989030011,0.000643995492031556,0.00160899839100161,0,0,0,0,0.000734002936011744,0.00135300676503383,0,0,0,0,0.000485004850048501,0,0,0.00153498772009824,0.00116300581502908,0.000538996766019404,0.00133799598601204,0,0,0.000792,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp000431015",0,0.0145411308701778,0.000221001105005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus_A|s__Coprococcus_A catus",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226300905203621,0.00117900589502948,0.00375398873803379,0.00211901695213562,0.00381398855803433,0,0,0,0.00118799643601069,0,0,0.000411997528014832,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Alitiscatomonas|s__Alitiscatomonas aceti",0.000662999337000663,0.0010580095220857,0.00037000185000925,0,0,0,0.000427999572000428,0,0.00154499845500155,0,0,0,0.000532999467000533,0,0,0.00083999748000756,0.00226701813614509,0.00102399692800922,0.00338600677201354,0,0,0,0,0.000379001895009475,0,0,0,0,0,0,0,0,0,0.00223300893203573
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella|s__Fournierella excrementavium",0,0.000733006597059374,0,0,0.001331,0,0,0,0,0.000269001614009684,0.00373,0.00203299796700203,9.3999906000094e-05,0,0,0,0,0,0,0.0003610036100361,0.00224998875005625,0,0,0,0,0,0,0,0,0,0,0,0,0.00392201568806275
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus_C|s__Ruminococcus_C sp000437175",0,0,0,0,0,0,0.000391999608000392,0.000295997928014504,0.0132969867030133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia mucilaginosa_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146799412802349,0,0,0,0,0,0
"k__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__CAG-196|s__CAG-196 sp002102975",0,0,0,0,0,0.00550297798808805,0,0,0,0.00175801054806329,0.001491,0,0.00412799587200413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001769,0,0,0,0,0
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia wadei_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138550692753464,0,0.000330999669000331,0.00043000043000043,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae",0,0.000583005247047223,0,0,0.000245,0.000213999144003424,0,0,0,0.00093500561003366,0.001508,0.000670999329000671,0.000313999686000314,0,0,0,0.00206501652013216,0,0.00351800703601407,0,0.000376998115009425,0.00187699436901689,0,0,0,0.000386998839003483,0,0,0,0,0,0,0,0.00186100744402978
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp905197585",0.00314899685100315,0.0072530652775875,0.00413302066510333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Borkfalkiaceae|g__Borkfalkia|s__Borkfalkia ceftriaxoniphila",0,0.000143001287011583,0,0,4.8e-05,0,0.000127999872000128,0,0,0.000179001074006444,0.000131,0.000197999802000198,0,0.000978003912015648,8.200041000205e-05,0,0,0,0,0.0004550045500455,0.000178999105004475,0,0,0,0,0.000194999415001755,0,0,0.000329,0,0,0,0,0.0111540446161785
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella porci",0,0,0,0,0,0,0,0,0.000440999559000441,0.00160400962405774,0.001018,0.000390999609000391,0,0,0,0,0,0,0.0097250194500389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993003972015888
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella|s__Parasutterella gallistercoris",0,0,0,0,0,0,0,0,0,0.00430602583615502,0.003165,0.00646699353300647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp900555035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769493844049248,0.00641303206516033,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Angelakisella|s__Angelakisella sp004557855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000747997756006732,0.0123520988167905,0.000825997522007434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__Treponema|s__Treponema sp938029485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108929891070109,0.00303000303000303,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp900541005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137999586001242,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492|s__CAG-492 sp900553225",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141700566802267,0.012319061595308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Butyribacter|s__Butyribacter intestini",0,0,0,0.000733001466002932,0.000203,0.00116699533201867,0.000136999863000137,0,0,0,0,0,0.00562599437400563,0.000438001752007008,0.00434902174510873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001067,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum orale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225799096803613,0,0.00631403157015785,0.00109599780800438,0.00327099672900327,0.000763000763000763,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides clarus",0,0,0.000291001455007275,0,0,0,0.000835999164000836,0.000286997991014063,0.000840999159000841,0.00184101104606628,0.003795,0.00358999641000359,0,0.00156100624402498,0.000515002575012875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sp000434735",0.00571999428000572,0.00503104527940751,0.00271801359006795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Negativibacillus|s__Negativibacillus massiliensis",0,0,0,0,0.000915,0.000388998444006224,0,0,0,0.00203501221007326,0.001907,0.00544399455600544,0,0,0,0,0,0,0,0,0.00064599677001615,0.00137999586001242,0,0.000189000945004725,0,0,0,0,0.000424,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella oris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001753,0.0030749877000492,0,0.00163700818504093,0.00228399543200914,0.00268999731000269,0.00185000185000185,0
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-977|g__CAG-977|s__CAG-977 sp000434295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013278066390332,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__Eubacterium_G ventriosum",0.00136399863600136,0.000302002718024462,0.000437002185010925,0,0.000177,0.000166999332002672,0,0,0,0,0,0,0.00117499882500117,0,0,0,0,0,0,0.0016370163701637,0,0.000921997234008298,0,0,0,0,0,0,0.007004,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus infantis_M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108369566521734,0,0.00234101170505853,0,0,0,0
"k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio sp900556755",0.00307199692800307,0.00720606485458369,0.00286101430507153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter|s__Agathobacter sp000434275",0,0,0,0,0,0,0.00192699807300193,0,0,0,0,0,0.00452299547700452,0.00111200444801779,0.00545702728513643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Alloprevotella|s__Alloprevotella tannerae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7999736000792e-05,0,0,0,0,0,0,0,0,0,0,0.000789,0.0013999944000224,0,0.0077720388601943,0,0.00216899783100217,0.000797000797000797,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas micra",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053500214000856,0,0.000322999031002907,0.000746005968047744,9.5999712000864e-05,0,0,0.000458997705011475,0.000197999406001782,0,0,0,0,0.000985,0.00140899436402254,0,0.00113700568502843,0.00055999888000224,0.00264699735300265,0.00388700388700389,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp003447235",0,0,0,0,0,0,0,0,0,0,0,0,0.011001988998011,0,0,0,0,0,0,0,0,0,0.00154298765609875,0.000413002065010325,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella sp902466275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061689753240987,0,0,0,0.00677499322500677,0,0
"k__Bacteria|p__Bacillota_B|c__Peptococcia|o__Peptococcales|f__Peptococcaceae|g__UMGS1590|s__UMGS1590 sp900553245",0,0,0,0,0,0,0.00248299751700248,0.00553596124827126,0.00481099518900481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp900550895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024250194001552,0.00047999856000432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547899452100548,0.00443000443000443,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Porcipelethomonas|s__Porcipelethomonas ammoniilytica",0.00124899875100125,0.00266902402121619,0.00177300886504433,0,0,0,0,0,0,0,0,0,0.00676899323100677,0,0,0,0,0,0,0,0,0.00033999898000306,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis",0,0,0,0.00794401588803178,0.001581,0.00305198779204883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197998812007128,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas sp029983955",0,0,0,0,0,0,0,0,0.00027999972000028,0,0,0,0,0.0101520406081624,0,0,0,0,0.00233000466000932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Senegalimassilia|s__Senegalimassilia anaerobia",0.00102899897100103,0.00135101215910943,0.0004280021400107,0,0,0,0.00046999953000047,0.00124199130606086,0.00233599766400234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019499844001248,0.00036200181000905,0,0.00113499659501022,0,0,0.002397,0,0,0,0,0
